access,bicycle,foot,footway,highway,junction,lanes,lit,maxspeed,name,oneway,service,sidewalk,smoothness,surface,tunnel,id,timestamp,version,tags,osm_type,geometry,length
,,,,service,,,,,,,,,,,,819307507,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644592761993408 45.110496520996094, 7.644957542419434 45.11058807373047), (7.644957542419434 45.11058807373047, 7.6449761390686035 45.1106071472168), (7.6449761390686035 45.1106071472168, 7.644998073577881 45.110748291015625))",49.0
,,,,service,,,,,,,,,,,,819844991,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.641541481018066 45.111778259277344, 7.64208459854126 45.11168670654297))",44.0
,,,,service,,,,,,,,,,,,819844992,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.642313480377197 45.11205291748047, 7.6422810554504395 45.11195373535156), (7.6422810554504395 45.11195373535156, 7.642191410064697 45.11183166503906))",27.0
,,,,service,,,,,,yes,,,,,,819844993,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.642191410064697 45.11183166503906, 7.641645908355713 45.11191177368164), (7.641645908355713 45.11191177368164, 7.641586780548096 45.11190414428711), (7.641586780548096 45.11190414428711, 7.641565322875977 45.11188507080078), (7.641565322875977 45.11188507080078, 7.641551971435547 45.11183166503906), (7.641551971435547 45.11183166503906, 7.641541481018066 45.111778259277344), (7.641541481018066 45.111778259277344, 7.641524791717529 45.111690521240234), (7.641524791717529 45.111690521240234, 7.641539573669434 45.11164093017578), (7.641539573669434 45.11164093017578, 7.641586780548096 45.11161804199219), (7.641586780548096 45.11161804199219, 7.641796112060547 45.11157989501953), (7.641796112060547 45.11157989501953, 7.641964912414551 45.11155319213867), (7.641964912414551 45.11155319213867, 7.642011642456055 45.11158752441406), (7.642011642456055 45.11158752441406, 7.64208459854126 45.11168670654297), (7.64208459854126 45.11168670654297, 7.642191410064697 45.11183166503906))",150.0
,,,,service,,,,,,,,,,,,819844994,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.642756938934326 45.112022399902344, 7.642733097076416 45.111934661865234), (7.642733097076416 45.111934661865234, 7.642646789550781 45.11183166503906), (7.642646789550781 45.11183166503906, 7.642282485961914 45.11137771606445), (7.642282485961914 45.11137771606445, 7.642270088195801 45.11134338378906), (7.642270088195801 45.11134338378906, 7.6422882080078125 45.11132049560547), (7.6422882080078125 45.11132049560547, 7.6423492431640625 45.111297607421875), (7.6423492431640625 45.111297607421875, 7.642399311065674 45.111297607421875), (7.642399311065674 45.111297607421875, 7.642882823944092 45.111942291259766), (7.642882823944092 45.111942291259766, 7.642892360687256 45.11201477050781))",187.0
,,,,service,,,,,,,,,,,,819844995,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6352128982543945 45.1122932434082, 7.634551048278809 45.112308502197266))",52.0
,,,,service,,,,,,,,,,,,819844996,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.63520622253418 45.11211013793945, 7.6352128982543945 45.1122932434082), (7.6352128982543945 45.1122932434082, 7.635218143463135 45.11244583129883), (7.635218143463135 45.11244583129883, 7.634556293487549 45.112457275390625), (7.634556293487549 45.112457275390625, 7.634551048278809 45.112308502197266), (7.634551048278809 45.112308502197266, 7.634544372558594 45.11211395263672), (7.634544372558594 45.11211395263672, 7.63520622253418 45.11211013793945), (7.63520622253418 45.11211013793945, 7.6352620124816895 45.112098693847656), (7.6352620124816895 45.112098693847656, 7.635531902313232 45.11209487915039))",205.0
,,,,service,,,,,,yes,,,,,,820922604,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.637447357177734 45.11204528808594, 7.637452602386475 45.11214828491211), (7.637452602386475 45.11214828491211, 7.637397289276123 45.11221694946289))",20.0
,,,,service,,,,,,,parking_aisle,,,asphalt,,825730961,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.644320487976074 45.106109619140625, 7.644606113433838 45.10608673095703))",23.0
,,,,service,,,,,,,,,,,,825730962,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.6443328857421875 45.10624313354492, 7.644320487976074 45.106109619140625), (7.644320487976074 45.106109619140625, 7.643243789672852 45.10604476928711), (7.643243789672852 45.10604476928711, 7.643250465393066 45.106056213378906), (7.643250465393066 45.106056213378906, 7.6432647705078125 45.10607147216797), (7.6432647705078125 45.10607147216797, 7.643280506134033 45.106082916259766), (7.643280506134033 45.106082916259766, 7.643301010131836 45.10609436035156), (7.643301010131836 45.10609436035156, 7.643321990966797 45.10609817504883), (7.643321990966797 45.10609817504883, 7.643342971801758 45.10610580444336), (7.643342971801758 45.10610580444336, 7.643372535705566 45.106101989746094), (7.643372535705566 45.106101989746094, 7.643410682678223 45.106101989746094), (7.643410682678223 45.106101989746094, 7.6434407234191895 45.10609817504883), (7.6434407234191895 45.10609817504883, 7.6434736251831055 45.10610580444336), (7.6434736251831055 45.10610580444336, 7.643502712249756 45.106109619140625), (7.643502712249756 45.106109619140625, 7.643527030944824 45.10612106323242), (7.643527030944824 45.10612106323242, 7.643547534942627 45.10613250732422), (7.643547534942627 45.10613250732422, 7.643564224243164 45.10614776611328), (7.643564224243164 45.10614776611328, 7.643575668334961 45.10616683959961), (7.643575668334961 45.10616683959961, 7.643584728240967 45.1061897277832), (7.643584728240967 45.1061897277832, 7.6436028480529785 45.106292724609375))",146.0
,,,,service,,,,,,,,,,,,825739141,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.63114070892334 45.10750198364258, 7.631595611572266 45.10747528076172), (7.631595611572266 45.10747528076172, 7.631744384765625 45.108436584472656))",143.0
,,,,service,,,,,,,,,,,,825739142,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.630646228790283 45.1075325012207, 7.63114070892334 45.10750198364258), (7.63114070892334 45.10750198364258, 7.631270885467529 45.10845184326172))",145.0
,,,,service,,,,,,,,,,,,825739143,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.630626678466797 45.10737228393555, 7.630646228790283 45.1075325012207), (7.630646228790283 45.1075325012207, 7.6307597160339355 45.10834884643555))",109.0
private,,,,service,,,,,Via delle Pervinche,,parking_aisle,,,asphalt,,825758393,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6288161277771 45.10696029663086, 7.629161357879639 45.1069450378418), (7.629161357879639 45.1069450378418, 7.629543304443359 45.106929779052734))",57.0
,,,,service,,,,,,,,,,,,826425952,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.633911609649658 45.11268615722656, 7.633891582489014 45.11252975463867))",17.0
,,,crossing,footway,,,,,,,,,,asphalt,,858325627,0,-1,"{""visible"":false,""crossing"":""marked""}",way,"MULTILINESTRING ((7.645052433013916 45.112213134765625, 7.645117282867432 45.1121711730957))",7.0
,yes,,crossing,footway,,,,,,,,,,asphalt,,858325628,0,-1,"{""visible"":false,""crossing"":""marked""}",way,"MULTILINESTRING ((7.645716667175293 45.112220764160156, 7.645702362060547 45.112178802490234))",5.0
,,,crossing,footway,,,,,,,,,,asphalt,,858325629,0,-1,"{""visible"":false,""crossing"":""traffic_signals""}",way,"MULTILINESTRING ((7.643327236175537 45.11198425292969, 7.643349647521973 45.11214065551758), (7.643349647521973 45.11214065551758, 7.643369674682617 45.11227798461914))",33.0
,,,crossing,footway,,,,,,,,,,asphalt,,858325630,0,-1,"{""visible"":false,""crossing"":""traffic_signals""}",way,"MULTILINESTRING ((7.643845081329346 45.11224365234375, 7.6438164710998535 45.11210632324219), (7.6438164710998535 45.11210632324219, 7.643784999847412 45.11195373535156))",33.0
,,,crossing,footway,,,,,,,,,,asphalt,,858325631,0,-1,"{""visible"":false,""crossing"":""traffic_signals""}",way,"MULTILINESTRING ((7.641491889953613 45.11240768432617, 7.641477108001709 45.11227798461914), (7.641477108001709 45.11227798461914, 7.641465187072754 45.1121711730957), (7.641465187072754 45.1121711730957, 7.641427516937256 45.1121711730957), (7.641427516937256 45.1121711730957, 7.641420364379883 45.11211395263672))",36.0
,,,crossing,footway,,,,,,,,,,asphalt,,858325632,0,-1,"{""visible"":false,""crossing"":""traffic_signals""}",way,"MULTILINESTRING ((7.641902446746826 45.11237716674805, 7.64188289642334 45.112247467041016), (7.64188289642334 45.112247467041016, 7.641857624053955 45.112083435058594))",33.0
,,,crossing,footway,,,,,,,,,,asphalt,,858325633,0,-1,"{""visible"":false,""crossing"":""traffic_signals""}",way,"MULTILINESTRING ((7.6392011642456055 45.112571716308594, 7.639183044433594 45.11244201660156), (7.639183044433594 45.11244201660156, 7.639159679412842 45.112274169921875))",33.0
,,,crossing,footway,,,,,,,,,excellent,asphalt,,859796892,0,-1,"{""visible"":false,""crossing"":""traffic_signals"",""crossing:island"":""yes"",""mapillary"":""506657810485487"",""survey:date"":""2020-02-19""}",way,"MULTILINESTRING ((7.645126819610596 45.10818862915039, 7.645251274108887 45.10818862915039))",10.0
,,,crossing,footway,,,,,,,,,excellent,asphalt,,859796893,0,-1,"{""visible"":false,""crossing"":""traffic_signals"",""crossing:island"":""yes"",""mapillary"":""311999870309323"",""survey:date"":""2020-02-19""}",way,"MULTILINESTRING ((7.645127296447754 45.107948303222656, 7.645256519317627 45.107948303222656))",10.0
,,,crossing,footway,,,,,,,,,excellent,asphalt,,859796897,0,-1,"{""visible"":false,""crossing"":""traffic_signals"",""crossing:island"":""yes"",""mapillary"":""1805794839602656"",""survey:date"":""2020-02-19""}",way,"MULTILINESTRING ((7.645185947418213 45.1091194152832, 7.645339488983154 45.10911560058594))",12.0
,,,crossing,footway,,,,,,,,,,asphalt,,859796899,0,-1,"{""visible"":false,""crossing"":""pedestrian_signals"",""crossing:island"":""yes""}",way,"MULTILINESTRING ((7.6452789306640625 45.11091232299805, 7.645430088043213 45.11090850830078))",12.0
,,,,footway,,,,,,,,,,,,876642140,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.634696006774902 45.11174392700195, 7.635241508483887 45.11173629760742))",43.0
,,,,footway,,,,,,,,,,,,876642141,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.63454532623291 45.11137008666992, 7.635226726531982 45.11134338378906))",54.0
,,,,footway,,,,,,,,,,,,876642142,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.634741306304932 45.11116027832031, 7.634738922119141 45.11192321777344))",85.0
,,,,service,,,,,,,,,,,,876642143,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6352620124816895 45.112098693847656, 7.635259628295898 45.11204147338867))",6.0
private,,,,service,,,,,,,,,,,,876642144,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.635259628295898 45.11204147338867, 7.635259628295898 45.11198425292969), (7.635259628295898 45.11198425292969, 7.634779453277588 45.11198425292969))",44.0
,,,,service,,,,,,yes,,,,,,876642146,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.633891582489014 45.11252975463867, 7.633679389953613 45.11253356933594), (7.633679389953613 45.11253356933594, 7.633658409118652 45.11214065551758), (7.633658409118652 45.11214065551758, 7.6338701248168945 45.11213684082031), (7.6338701248168945 45.11213684082031, 7.633891582489014 45.11252975463867))",121.0
,,,,service,,,,,,,,,,asphalt,,957117095,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.643927097320557 45.10784912109375, 7.644344329833984 45.107643127441406), (7.644344329833984 45.107643127441406, 7.644801616668701 45.107418060302734), (7.644801616668701 45.107418060302734, 7.644897937774658 45.107398986816406), (7.644897937774658 45.107398986816406, 7.645141124725342 45.10739517211914))",111.0
,,,,tertiary,,3,,50,Strada di Altessano,yes,,,good,asphalt,,957117097,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6451239585876465 45.108070373535156, 7.645127296447754 45.107948303222656), (7.645127296447754 45.107948303222656, 7.645140171051025 45.1076774597168), (7.645140171051025 45.1076774597168, 7.645141124725342 45.10739517211914), (7.645141124725342 45.10739517211914, 7.645142555236816 45.10669708251953), (7.645142555236816 45.10669708251953, 7.645142555236816 45.10666275024414), (7.645142555236816 45.10666275024414, 7.645143032073975 45.10654067993164))",170.0
,,,,service,,,,,Strada di Altessano,,,,,asphalt,,957117098,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644744396209717 45.10811996459961, 7.644824981689453 45.10808181762695), (7.644824981689453 45.10808181762695, 7.644872188568115 45.10807418823242), (7.644872188568115 45.10807418823242, 7.644922733306885 45.108062744140625), (7.644922733306885 45.108062744140625, 7.644956588745117 45.108062744140625), (7.644956588745117 45.108062744140625, 7.64499044418335 45.10806655883789), (7.64499044418335 45.10806655883789, 7.6451239585876465 45.108070373535156))",31.0
,,,,service,,,,,,,parking_aisle,,,,,957117099,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644607067108154 45.107933044433594, 7.644484996795654 45.10797119140625), (7.644484996795654 45.10797119140625, 7.644428730010986 45.1078987121582), (7.644428730010986 45.1078987121582, 7.644352436065674 45.107818603515625), (7.644352436065674 45.107818603515625, 7.644461631774902 45.107757568359375))",41.0
,,,,service,,,,,,,,,,,,957117101,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644805431365967 45.10822677612305, 7.644745349884033 45.108253479003906), (7.644745349884033 45.108253479003906, 7.644698143005371 45.108272552490234), (7.644698143005371 45.108272552490234, 7.644649982452393 45.10832214355469), (7.644649982452393 45.10832214355469, 7.644741058349609 45.108551025390625), (7.644741058349609 45.108551025390625, 7.64478063583374 45.10869598388672), (7.64478063583374 45.10869598388672, 7.644802570343018 45.10877990722656), (7.644802570343018 45.10877990722656, 7.644723892211914 45.108787536621094), (7.644723892211914 45.108787536621094, 7.643762588500977 45.10890579223633), (7.643762588500977 45.10890579223633, 7.643529891967773 45.10893249511719))",170.0
private,yes,yes,,service,,,,,,,,,,,,957117102,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.643529891967773 45.10893249511719, 7.64344596862793 45.108943939208984), (7.64344596862793 45.108943939208984, 7.643260478973389 45.10896301269531))",21.0
private,yes,yes,,service,,,,,,,,,,,,957117103,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.643096923828125 45.10859680175781, 7.643162727355957 45.108699798583984), (7.643162727355957 45.108699798583984, 7.643216133117676 45.10880661010742), (7.643216133117676 45.10880661010742, 7.643260478973389 45.10896301269531), (7.643260478973389 45.10896301269531, 7.6432929039001465 45.109195709228516), (7.6432929039001465 45.109195709228516, 7.643287181854248 45.109371185302734), (7.643287181854248 45.109371185302734, 7.643243312835693 45.10958480834961), (7.643243312835693 45.10958480834961, 7.643174648284912 45.109832763671875), (7.643174648284912 45.109832763671875, 7.643128871917725 45.109947204589844), (7.643128871917725 45.109947204589844, 7.6430888175964355 45.11004638671875), (7.6430888175964355 45.11004638671875, 7.642993927001953 45.11022186279297), (7.642993927001953 45.11022186279297, 7.642862319946289 45.11039733886719), (7.642862319946289 45.11039733886719, 7.642721176147461 45.110565185546875), (7.642721176147461 45.110565185546875, 7.642580509185791 45.1107177734375), (7.642580509185791 45.1107177734375, 7.642416954040527 45.11084747314453), (7.642416954040527 45.11084747314453, 7.642269611358643 45.11094665527344), (7.642269611358643 45.11094665527344, 7.642080307006836 45.11104202270508))",304.0
,,,,footway,,,,,,,,,,,,957117106,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645121097564697 45.11072540283203, 7.645037651062012 45.1103630065918), (7.645037651062012 45.1103630065918, 7.644677639007568 45.110286712646484))",70.0
,,,,footway,,,,,,,,,,,building_passage,957117107,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644677639007568 45.110286712646484, 7.644613265991211 45.11027145385742), (7.644613265991211 45.11027145385742, 7.643251895904541 45.1099739074707))",117.0
,,,,footway,,,,,,,,,,,,957117108,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.643251895904541 45.1099739074707, 7.643128871917725 45.109947204589844), (7.643128871917725 45.109947204589844, 7.643019199371338 45.109928131103516))",19.0
